chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.429666,0.081341,0.091214,0.00132,4283.044763,984114.688221,3112.055081,142392.840409,7926.302071,1831608.890901,0.22392,0.00854,-0.00452,0.012945,-6.7e-05,0.003531,161.499023,-120.32481384277344,6122.4521484375,16.383317947387695,874.1729736328125,25.046579360961914,1044.05078125,37.259220123291016,454.7477722167969,9.280131340026855,225.22837829589844,13.014446258544922,133.67857360839844,3.22973370552063,190.6472930908203,5.967851638793945,100.35324096679688,4.083349704742432,103.87958526611328,1.6961601972579956,91.35903930664062,1.8896632194519043,98.6298828125,2.6729695796966553,66.01240539550781,2.0346596240997314,62.647483825683594,-1.7154502868652344,66.59695434570312,2.103203535079956,51.51607894897461,3.2449557781219482,63.822113037109375,-2.076007127761841,56.38091278076172,2.773261547088623,52.04159164428711,1.6097710132598877,41.41727066040039,-4.05014705657959,62.958892822265625,reggae
0.333473,0.092679,0.100334,0.002501,1798.653883,395007.641585,1964.025054,158947.204846,3797.010373,1980681.271666,0.073051,0.001727,0.049531,0.01167,-2e-05,0.002544,151.999081,-176.69528198242188,5405.7509765625,116.83857727050781,809.9887084960938,-21.323230743408203,534.3839721679688,38.7664909362793,244.90020751953125,-5.47161865234375,356.34344482421875,26.622394561767578,184.95501708984375,-8.185519218444824,187.03286743164062,15.7808837890625,104.80963134765625,-10.489777565002441,111.69564056396484,11.041742324829102,118.31610107421875,-10.061266899108887,83.6224365234375,9.915603637695312,84.71713256835938,-3.260138750076294,87.17576599121094,2.8171870708465576,75.75408935546875,-2.5358471870422363,77.40947723388672,-1.406865119934082,86.85873413085938,-9.888323783874512,88.69220733642578,3.0774340629577637,96.58769989013672,-0.2820030748844147,90.38512420654297,1.9877512454986572,81.72007751464844,reggae
0.378997,0.08322,0.185597,0.002375,2118.326029,225206.39885,2302.856387,82109.270486,4852.278992,1087957.405487,0.079271,0.001288,-0.001691,0.015712,-0.004859,0.007622,143.554688,-76.04832458496094,3793.23291015625,101.1271743774414,306.22210693359375,-11.631933212280273,429.4096984863281,46.23291778564453,136.169921875,-11.216928482055664,77.30455017089844,31.394113540649414,75.72943878173828,-9.462058067321777,84.99967193603516,22.460752487182617,55.07026290893555,-16.815595626831055,56.25271987915039,15.975831985473633,61.963260650634766,-9.508243560791016,53.7473258972168,11.81232738494873,52.26795196533203,-7.84501838684082,46.356407165527344,9.720803260803223,37.235618591308594,-7.247490406036377,39.0088996887207,6.174860000610352,41.439998626708984,-8.610061645507812,56.81257247924805,8.07050609588623,65.83379364013672,-5.585202693939209,59.110870361328125,3.7330098152160645,48.03101348876953,reggae
0.348199,0.098873,0.162146,0.005089,1629.473423,511435.354569,1578.57459,85181.280068,3183.155752,1427177.043045,0.07963,0.004152,0.062366,0.025508,-0.002707,0.003742,89.102909,-167.01210021972656,6868.80810546875,116.64275360107422,747.56103515625,-44.190364837646484,903.139404296875,70.5038070678711,229.95506286621094,2.320695161819458,391.6977233886719,16.017593383789062,131.0037078857422,12.503347396850586,157.3936004638672,4.100355625152588,120.66615295410156,5.3281402587890625,99.94440460205078,4.525841236114502,84.1756362915039,7.307661056518555,71.14461517333984,7.58745813369751,63.0503044128418,2.9061529636383057,58.34189987182617,1.477813482284546,57.62042999267578,1.1352505683898926,47.23945999145508,-3.1276230812072754,41.65474319458008,-1.961099624633789,36.955936431884766,-1.0093392133712769,39.382015228271484,-4.656003952026367,32.03052520751953,-4.956986904144287,36.027076721191406,reggae
0.334309,0.086666,0.134705,0.001312,2022.437501,545939.088109,2129.447544,184303.852812,3834.176815,2392379.500463,0.095666,0.00261,0.000315,0.032438,-0.000139,0.003678,129.199219,-97.76292419433594,2043.4205322265625,108.83715057373047,830.0892944335938,-24.9234619140625,339.2695007324219,21.319740295410156,188.8192901611328,12.549696922302246,111.85395812988281,7.765998363494873,100.0457992553711,-3.3035848140716553,92.04056549072266,3.5284218788146973,71.66161346435547,0.6894371509552002,72.41291809082031,4.195522308349609,53.088966369628906,-9.684724807739258,54.18440246582031,4.261557579040527,42.36470413208008,2.4569170475006104,47.05354309082031,-6.625020980834961,37.03995132446289,-3.1610610485076904,37.82944869995117,-1.1035146713256836,48.08349609375,-4.836193084716797,41.24634552001953,-0.11613133549690247,45.397342681884766,-7.434682369232178,42.77366256713867,-7.706037521362305,34.18187713623047,reggae
0.343841,0.092479,0.134279,0.003504,1840.805475,594859.517192,2054.362729,229918.774009,4007.084103,2978174.393984,0.074559,0.002281,-0.002295,0.025868,-0.002292,0.006439,135.999178,-171.674560546875,7372.7880859375,99.35704040527344,923.82470703125,-8.266290664672852,647.0101928710938,49.60402297973633,394.19610595703125,1.0877642631530762,383.2503356933594,31.122861862182617,184.1122283935547,-7.134890556335449,222.5357666015625,15.888199806213379,137.04022216796875,-1.3654099702835083,182.84381103515625,12.733199119567871,149.9797821044922,-5.199900150299072,122.85896301269531,11.809978485107422,106.56015014648438,-5.325465679168701,101.6196060180664,3.167011260986328,101.7082290649414,-6.69428014755249,77.30268096923828,0.02668173983693123,71.28984069824219,-7.726802825927734,131.84519958496094,6.697009563446045,120.02928924560547,-3.7591054439544678,90.64714813232422,-1.7928301095962524,99.98115539550781,reggae
0.421908,0.085145,0.131068,0.004028,2955.91544,1840841.59175,2690.613294,281539.029184,5871.231164,5273195.343337,0.127109,0.008714,-0.017752,0.01179,-1e-06,0.005078,95.703125,-104.88101959228516,5370.380859375,66.38381958007812,1922.5030517578125,-2.305335760116577,435.8034973144531,24.606273651123047,330.3047790527344,8.41486644744873,186.92556762695312,6.770360946655273,198.89649963378906,1.6772854328155518,174.2602996826172,5.181164741516113,158.138671875,1.0552061796188354,141.7947998046875,2.198810338973999,100.83317565917969,2.9562771320343018,81.2602310180664,4.582302570343018,64.07239532470703,4.2084527015686035,87.84590148925781,3.0977349281311035,61.12101364135742,-1.415737509727478,59.248294830322266,0.22688984870910645,52.4758415222168,1.0962344408035278,75.49412536621094,-2.324596405029297,58.40290069580078,-2.894322156906128,44.436649322509766,-2.1844987869262695,43.12596130371094,reggae
0.340654,0.093434,0.100528,0.002472,2174.104229,912795.889029,2460.904693,358691.699877,4659.646824,4679221.124706,0.083185,0.003064,0.049192,0.011902,-0.00267,0.002694,151.999081,-162.5088348388672,6079.482421875,98.48662567138672,1059.7330322265625,-1.6052875518798828,562.5991821289062,20.81171417236328,363.5302429199219,12.058051109313965,317.9049987792969,11.743512153625488,188.00161743164062,6.093583106994629,139.17385864257812,4.958357810974121,102.84111022949219,1.705944299697876,115.30367279052734,3.0551607608795166,84.39783477783203,-0.8599134683609009,72.78954315185547,4.120586395263672,67.70669555664062,3.4256598949432373,67.68987274169922,-1.397650122642517,62.092384338378906,2.2798967361450195,66.84832000732422,-3.710869550704956,79.73858642578125,-6.500755786895752,83.82371520996094,2.5851759910583496,94.99921417236328,1.410146951675415,87.78677368164062,2.2299420833587646,76.56719207763672,reggae
0.355545,0.085411,0.155032,0.003909,2007.372658,275220.811478,2120.535241,101032.215205,4324.615516,1293701.62671,0.092868,0.001592,0.035487,0.016746,-0.003011,0.005985,151.999081,-88.09089660644531,1520.6317138671875,109.4167251586914,442.8388977050781,-25.17302131652832,313.8719787597656,40.403038024902344,153.62998962402344,-8.781222343444824,135.50726318359375,24.709510803222656,148.8042449951172,-11.53756332397461,148.16766357421875,18.49916648864746,76.86923217773438,-8.295319557189941,79.95835876464844,17.03020668029785,63.75436019897461,-8.444005012512207,74.39707946777344,9.802778244018555,50.21382522583008,-12.900768280029297,53.935516357421875,1.5720195770263672,54.83079147338867,-10.528801918029785,46.30012130737305,-0.4355334937572479,44.832462310791016,-7.793018817901611,46.973262786865234,3.4446890354156494,42.77985382080078,-4.978800296783447,70.1706314086914,0.05896606668829918,55.948081970214844,reggae
0.423125,0.08755,0.063896,0.001594,1510.80665,332495.610912,1850.30056,222308.787486,3319.12993,2058272.023024,0.065864,0.001468,-0.005619,0.006878,-1.5e-05,0.00235,151.999081,-243.80943298339844,4798.92822265625,123.34759521484375,766.7936401367188,-15.570890426635742,955.6006469726562,38.88397216796875,497.0052795410156,6.487192153930664,317.22113037109375,25.511737823486328,163.3860321044922,3.0363430976867676,138.00802612304688,17.17544174194336,85.64848327636719,-0.21269455552101135,86.95580291748047,8.983331680297852,82.49234771728516,-2.4875261783599854,55.829734802246094,6.7616143226623535,59.84263229370117,-3.453197956085205,50.03710174560547,3.2560691833496094,43.54237747192383,-3.433875322341919,36.0764274597168,-0.4797554016113281,41.877201080322266,-2.5348238945007324,31.124168395996094,-1.8623353242874146,34.10722351074219,-4.96552038192749,25.39986228942871,-2.7182347774505615,27.427703857421875,reggae
0.352409,0.092028,0.091153,0.001556,2631.849036,1322142.581533,2827.839241,332614.175312,5700.073866,5760953.941375,0.11201,0.007837,0.002717,0.015436,-0.001272,0.003259,123.046875,-169.340576171875,6941.71435546875,83.90910339355469,1056.6531982421875,11.203278541564941,777.7988891601562,12.13480281829834,298.336669921875,21.07720375061035,318.3352966308594,9.5333833694458,183.3976593017578,0.9363659620285034,180.75054931640625,2.1945176124572754,122.4138412475586,0.875665545463562,110.3434829711914,1.64301335811615,140.81936645507812,-0.417658269405365,103.73226928710938,0.7432358860969543,81.53251647949219,-4.787158489227295,94.62946319580078,-1.7297718524932861,70.31415557861328,-2.093574047088623,107.75188446044922,-1.4278101921081543,74.32120513916016,-4.669386863708496,76.43878173828125,-0.2124471515417099,62.877105712890625,1.953063726425171,78.4717788696289,-1.263027310371399,97.6781005859375,reggae
0.34254,0.098468,0.057322,0.000939,2113.391954,1134728.491903,2595.217468,435778.627313,4785.929393,6025978.835671,0.060883,0.002927,-0.053862,0.044469,-0.001911,0.00071,151.999081,-265.69500732421875,7498.224609375,80.61592102050781,1146.862548828125,9.722023010253906,668.7333374023438,36.65708541870117,369.33331298828125,27.836795806884766,193.36883544921875,12.086828231811523,163.26480102539062,15.01447582244873,135.1344451904297,15.116936683654785,122.39582824707031,6.558818817138672,74.785400390625,6.284592151641846,71.94532775878906,7.48602294921875,97.55570220947266,5.644510269165039,69.72981262207031,4.349678993225098,53.80647659301758,3.085050582885742,62.29545974731445,2.4041407108306885,59.99906921386719,2.185563087463379,56.08374786376953,2.478586196899414,47.62468719482422,1.273066520690918,44.95148849487305,-0.21760571002960205,49.92600631713867,0.8088296055793762,41.38814163208008,reggae
0.299953,0.092848,0.105101,0.002582,1418.280706,546203.230396,1704.942603,246747.712952,2881.065912,2608057.60627,0.060822,0.002602,-0.030966,0.02937,-2e-05,0.00234,151.999081,-207.34693908691406,5177.52783203125,134.6690673828125,1106.4449462890625,-9.072053909301758,724.5682983398438,38.46156692504883,426.94873046875,6.294405460357666,398.1960754394531,22.612716674804688,184.53822326660156,-8.29777717590332,313.80450439453125,16.307374954223633,151.7247314453125,-8.460723876953125,121.39273071289062,4.160749435424805,140.07167053222656,-4.351009368896484,110.98080444335938,6.347874164581299,92.32423400878906,-6.902564525604248,87.68882751464844,0.9577757716178894,63.22587203979492,-0.9435607194900513,67.42706298828125,-2.5334951877593994,65.30933380126953,-6.108428001403809,65.61043548583984,2.4835784435272217,65.266845703125,-6.1686320304870605,73.36195373535156,-4.584958076477051,42.215232849121094,reggae
0.352092,0.098061,0.138755,0.004646,1754.528453,913865.741598,2068.626011,339376.92633,3841.893435,4470876.450002,0.071299,0.004154,-0.01818,0.011097,-0.002649,0.005981,143.554688,-184.5159454345703,8489.42578125,106.18036651611328,1201.0052490234375,4.0202484130859375,809.9710693359375,38.737693786621094,275.9782409667969,8.40831470489502,554.9024658203125,30.45932960510254,152.98731994628906,-3.355588912963867,379.4123840332031,20.299545288085938,129.997802734375,-1.551379919052124,166.265380859375,15.922175407409668,96.03473663330078,-6.521013259887695,103.51579284667969,13.197271347045898,88.11775970458984,-1.7158337831497192,107.04082489013672,6.85284423828125,131.5604705810547,-3.2387490272521973,74.5355224609375,1.8637657165527344,67.69039154052734,-6.04903507232666,70.94597625732422,3.513502597808838,58.16557312011719,-7.414121627807617,83.31085205078125,-1.7434582710266113,59.8449821472168,reggae
0.310435,0.092901,0.126783,0.002978,1709.035434,600074.540083,1899.219994,272031.280695,3582.786669,3099947.635176,0.07375,0.002632,0.051855,0.030207,-0.002007,0.003912,123.046875,-177.3408966064453,8154.2548828125,110.98352813720703,1003.61474609375,-15.655529022216797,997.0053100585938,36.77762985229492,300.92767333984375,0.06121845170855522,362.777099609375,24.468961715698242,185.86668395996094,-3.7678864002227783,265.25726318359375,18.42662239074707,184.68467712402344,-3.3727521896362305,205.5809783935547,13.775833129882812,106.41621398925781,-2.107057571411133,92.31208801269531,8.593648910522461,95.157958984375,-5.945119857788086,105.5386734008789,2.901698350906372,77.42585754394531,-5.276311874389648,86.96372985839844,-3.0622096061706543,92.6786117553711,-6.204488754272461,80.73263549804688,2.0515823364257812,84.24604797363281,-0.9910092949867249,62.0837287902832,2.3013546466827393,97.5102767944336,reggae
0.376458,0.087742,0.092138,0.001708,2170.703002,247130.682838,2054.819431,111394.806892,4306.940623,1062025.24223,0.12004,0.002202,0.024841,0.012517,-0.002011,0.002666,143.554688,-138.14389038085938,2625.894775390625,101.46946716308594,605.5714111328125,-35.31705093383789,516.0921630859375,36.16295623779297,260.1253356933594,-9.493778228759766,355.29437255859375,14.76218318939209,132.99114990234375,-0.233328714966774,141.5132598876953,11.528227806091309,116.80831909179688,-2.106009006500244,104.36077880859375,3.405216693878174,80.72645568847656,4.204795837402344,95.6771469116211,0.1382795125246048,59.22362518310547,9.009115219116211,84.17790985107422,2.762133836746216,80.09827423095703,6.236876010894775,87.55319213867188,5.738132476806641,62.41635513305664,-7.938071250915527,57.748111724853516,5.202520847320557,71.14031982421875,-1.4864928722381592,55.81026077270508,0.45219188928604126,60.927425384521484,reggae
0.332638,0.089195,0.11653,0.001519,1778.326461,330280.219949,2174.118858,151640.449458,3821.951889,1443194.152116,0.06092,0.001317,0.013763,0.015516,-1.9e-05,0.002289,143.554688,-151.77394104003906,2670.8642578125,105.12451934814453,750.3352661132812,-6.166162490844727,497.39312744140625,47.94609451293945,197.09849548339844,11.344108581542969,231.07745361328125,15.08799934387207,99.84809875488281,11.635066986083984,112.75214385986328,6.607784748077393,107.14260864257812,6.817538738250732,59.624698638916016,2.3976099491119385,57.52779769897461,-1.0347645282745361,47.26280212402344,-0.22057221829891205,42.41143798828125,-0.6423186659812927,45.51072692871094,-4.031569004058838,54.15938949584961,-1.7196910381317139,50.1834716796875,-0.6675687432289124,36.99399948120117,-6.978829860687256,55.77381896972656,-2.429037570953369,28.666418075561523,-1.1788955926895142,27.514379501342773,-3.8099958896636963,35.78861618041992,reggae
0.349808,0.098993,0.207838,0.012895,3296.209659,2115179.53247,3064.637592,219625.197029,6908.908223,4944161.345096,0.12188,0.011994,0.030306,0.028864,-6e-06,0.015584,83.354335,-110.20217895507812,6229.9619140625,48.54799270629883,1531.47802734375,29.644615173339844,452.1025390625,18.442466735839844,429.9893493652344,-0.4723488986492157,211.36752319335938,4.6547112464904785,215.62364196777344,-2.267070770263672,169.59873962402344,-6.58841609954834,162.76937866210938,-2.1527013778686523,142.67233276367188,-0.15998102724552155,133.9126739501953,-0.6845913529396057,107.3958740234375,0.5441742539405823,137.16720581054688,1.9038584232330322,112.1818618774414,-1.063189148902893,107.42815399169922,1.7236895561218262,68.00840759277344,0.8197152018547058,65.41279602050781,-1.6870392560958862,77.8977279663086,2.6605753898620605,69.80394744873047,3.100893497467041,95.92648315429688,3.7421092987060547,85.1631088256836,reggae
0.331184,0.095047,0.101851,0.002293,1691.991893,499270.924701,1963.687006,211418.081443,3657.727882,2689214.262558,0.069473,0.002113,-0.014177,0.014536,-1.7e-05,0.002482,95.703125,-194.59451293945312,5912.8310546875,118.5517349243164,1137.08837890625,-6.407085418701172,592.0186767578125,40.793235778808594,505.1193542480469,-3.289793014526367,322.8980407714844,25.464677810668945,151.97987365722656,-9.30526351928711,235.2159881591797,11.39798641204834,163.64425659179688,-6.148848533630371,201.252197265625,15.34121036529541,127.72747802734375,-5.157905101776123,105.5114974975586,5.756854057312012,83.48580932617188,-6.286323547363281,104.72502899169922,5.865662574768066,106.16494750976562,-2.801506757736206,130.4665069580078,2.5843725204467773,75.74456787109375,-4.74882173538208,80.43241882324219,4.527493953704834,88.95625305175781,-3.1933515071868896,86.59912109375,-0.32050570845603943,103.40037536621094,reggae
0.258233,0.08619,0.110719,0.002606,2007.184136,305483.445505,2111.065943,118662.752338,4137.408315,1092126.903743,0.094031,0.001725,0.051315,0.045027,-0.00109,0.001653,161.499023,-142.7908935546875,4063.171875,103.1174545288086,413.00299072265625,-15.2323579788208,534.7731323242188,38.268043518066406,312.2319030761719,-12.985987663269043,142.82553100585938,2.749526023864746,156.73638916015625,-1.6750329732894897,195.91453552246094,-3.4322702884674072,85.8479232788086,-4.448258876800537,88.1184310913086,-9.285493850708008,86.35227966308594,-10.124065399169922,68.03398132324219,-2.116806983947754,67.49603271484375,-4.4709153175354,58.18457794189453,-7.905639171600342,71.4228744506836,-3.747282028198242,43.56329345703125,0.5096161365509033,62.15455627441406,-5.03223180770874,52.68546676635742,0.30626723170280457,74.1647720336914,1.5896961688995361,118.88980102539062,1.2246899604797363,111.1926498413086,reggae
0.330241,0.100166,0.149013,0.001795,2288.931418,569870.224337,2534.041313,209653.154501,5006.536393,2512340.234686,0.061,0.00118,0.007737,0.028923,-9e-06,0.003137,172.265625,-136.78912353515625,5023.123046875,75.59191131591797,746.5882568359375,-5.333469867706299,497.6167907714844,23.440128326416016,414.0075378417969,0.7612742185592651,219.46592712402344,12.29259204864502,124.48371124267578,4.480278015136719,166.95179748535156,5.15785026550293,118.2681884765625,-0.07490865141153336,83.13858032226562,9.033966064453125,107.6729736328125,4.9023919105529785,115.88787078857422,2.3301923274993896,93.67283630371094,5.475172996520996,93.2578125,0.6624332666397095,117.35340118408203,1.4746830463409424,93.45991516113281,3.8372912406921387,81.27310943603516,-1.5902515649795532,79.38374328613281,-1.7209570407867432,71.19583129882812,-4.44343900680542,72.49634552001953,-9.697896003723145,85.23180389404297,reggae
0.377974,0.093209,0.192219,0.001307,2148.603575,654004.526822,2665.358067,263487.271187,5064.427709,3328423.726485,0.051023,0.000877,-0.025543,0.028083,-1.4e-05,0.004187,172.265625,-105.86871337890625,1975.8323974609375,88.18165588378906,749.7901611328125,19.30242347717285,484.4513244628906,30.579694747924805,247.66616821289062,9.983685493469238,214.239013671875,17.954727172851562,103.65939331054688,3.6897566318511963,91.27867889404297,8.922590255737305,74.97431182861328,5.854974269866943,70.60242462158203,8.851582527160645,75.4046401977539,5.623591899871826,54.03749465942383,10.514842987060547,37.05437469482422,5.916852951049805,48.88302993774414,6.103880882263184,38.63559341430664,7.047877311706543,41.5284423828125,5.083662033081055,34.0473518371582,4.441308975219727,34.31322479248047,2.1635663509368896,31.144433975219727,1.4177474975585938,34.5546875,-1.2327799797058105,36.427947998046875,reggae
0.390284,0.090884,0.074202,0.001335,1615.903612,652016.480624,2062.86774,195306.049222,3560.145139,3782174.758164,0.059148,0.003723,0.008992,0.009777,-1e-05,0.001539,117.453835,-249.427734375,6459.25390625,111.49365234375,814.8717041015625,11.282425880432129,1415.7520751953125,41.32826614379883,302.9173278808594,-2.8851301670074463,297.2378234863281,34.55427551269531,228.8284454345703,0.42364582419395447,208.6695098876953,22.34600067138672,107.4632568359375,-9.96639633178711,98.81405639648438,10.20838451385498,133.62049865722656,-2.821761131286621,63.20758819580078,8.728781700134277,71.18795013427734,-1.4477803707122803,43.336055755615234,2.2692573070526123,46.43874740600586,-3.888221502304077,37.921791076660156,-1.8549623489379883,35.225128173828125,-0.842357337474823,37.424781799316406,-0.9373944401741028,41.80711364746094,-3.169790267944336,58.01557540893555,-4.326778411865234,34.435428619384766,reggae
0.40852,0.089742,0.080515,0.001364,1814.199001,893130.534837,2187.883147,290323.385085,4068.258733,4685961.864366,0.070478,0.004836,-0.019707,0.007209,-1.5e-05,0.001682,151.999081,-239.17884826660156,7829.2958984375,98.96217346191406,1209.1380615234375,19.201753616333008,959.3794555664062,50.79389953613281,331.06640625,2.8389930725097656,470.7294006347656,32.244686126708984,125.20172119140625,-1.5015246868133545,226.43324279785156,16.73233413696289,75.92367553710938,-7.452123641967773,87.89629364013672,16.71690559387207,106.98072052001953,1.4970647096633911,56.3034553527832,16.056480407714844,89.42206573486328,2.802705764770508,73.0703125,5.937704563140869,50.210357666015625,-6.308283805847168,48.181461334228516,-1.03790283203125,82.71895599365234,-6.344043254852295,37.45029067993164,2.1457443237304688,41.84642791748047,-6.640422344207764,34.09278869628906,-5.261345386505127,40.348426818847656,reggae
0.39589,0.081051,0.180105,0.001488,2466.339218,453618.073308,2006.314276,30966.356941,4722.846442,638912.930013,0.139587,0.004168,0.021603,0.013162,-2.9e-05,0.006664,117.453835,-67.13854217529297,2821.788330078125,80.72981262207031,958.4576416015625,-43.87337875366211,308.4808349609375,57.72443389892578,69.00154113769531,-12.790912628173828,67.29139709472656,33.593772888183594,70.3424072265625,-7.733452320098877,55.172298431396484,14.125051498413086,54.20680236816406,-1.232595682144165,69.04902648925781,7.419583320617676,46.561153411865234,-2.0364298820495605,41.77370071411133,6.110562324523926,47.777366638183594,-6.631473064422607,43.40220642089844,-1.0051321983337402,30.871723175048828,-4.763683795928955,25.827877044677734,1.052847981452942,33.41764831542969,3.491623640060425,42.956687927246094,4.5339884757995605,40.322113037109375,-1.2926303148269653,25.612640380859375,-3.149141311645508,25.045164108276367,reggae
0.39803,0.087043,0.182183,0.002164,2059.358899,243302.144506,2227.066415,97888.736731,4552.972469,1253271.423788,0.072342,0.001274,-0.004821,0.010937,-0.00317,0.00668,151.999081,-91.33976745605469,3052.41357421875,98.83060455322266,470.5751647949219,-23.198654174804688,330.1800231933594,46.87973403930664,230.40208435058594,-6.8574090003967285,111.68133544921875,29.266338348388672,124.32563018798828,-9.967306137084961,114.94576263427734,25.659387588500977,74.32169342041016,-10.211893081665039,71.60835266113281,19.611228942871094,91.94478607177734,-8.218379974365234,73.26385498046875,13.4072265625,51.04515838623047,-6.49976110458374,66.43961334228516,14.019779205322266,43.76852798461914,0.41123485565185547,69.60367584228516,12.581326484680176,33.86607360839844,0.34520652890205383,52.35112762451172,10.107012748718262,37.822265625,-0.4318874180316925,47.9733772277832,1.2852146625518799,61.25225067138672,reggae
0.459951,0.083724,0.190028,0.008373,3288.433291,1509936.256872,3252.779179,220038.007327,7285.105948,3869632.981854,0.134138,0.009699,-0.028766,0.004382,0.001731,0.013605,99.384014,-85.30075073242188,3301.341796875,60.94270706176758,1176.6568603515625,34.7901496887207,595.12841796875,19.804203033447266,419.26171875,16.71571922302246,333.52105712890625,7.975334167480469,201.96051025390625,9.312554359436035,131.20513916015625,11.3640718460083,118.24443817138672,1.394199252128601,135.38108825683594,-0.0879477858543396,90.04846954345703,6.4077630043029785,92.38224029541016,3.6292879581451416,72.94156646728516,5.676821708679199,82.20486450195312,7.217583656311035,70.1303939819336,-0.8390436768531799,62.35944747924805,3.2431821823120117,63.075904846191406,-2.6891913414001465,46.69860076904297,0.3622746765613556,61.22148132324219,4.752417087554932,60.759796142578125,0.3332176208496094,42.926509857177734,reggae
0.284895,0.095265,0.093482,0.00112,2322.292976,763440.170466,2592.907139,224871.075052,5228.02672,3059147.06472,0.080978,0.002655,-0.024222,0.023531,-2.7e-05,0.000974,172.265625,-169.03961181640625,3005.12255859375,79.50440979003906,740.2763061523438,15.242740631103516,436.15179443359375,42.74113082885742,331.4188232421875,7.687919616699219,176.9933624267578,17.028827667236328,101.22466278076172,-5.982692241668701,114.1846694946289,0.5410266518592834,69.63758087158203,0.06319963932037354,74.43348693847656,-0.9479883909225464,88.32469177246094,0.8362158536911011,79.01715850830078,-1.5890545845031738,55.33443832397461,-2.892287015914917,60.93012237548828,-4.030862808227539,53.88286209106445,-5.774507999420166,51.391361236572266,-2.5853254795074463,49.1866340637207,-6.522956848144531,45.229217529296875,-6.593554973602295,59.04677963256836,-2.841447591781616,57.3459587097168,-1.2010623216629028,62.094512939453125,reggae
0.303937,0.096822,0.095324,0.001788,2104.945897,897936.743938,2311.397478,196642.275905,4381.623505,3184910.551613,0.077862,0.003109,0.020636,0.011506,4.9e-05,0.00169,135.999178,-194.80712890625,6078.9169921875,83.02938842773438,1399.95263671875,-0.7573574781417847,494.1831359863281,32.375301361083984,376.100341796875,2.8250601291656494,216.96444702148438,23.1677303314209,147.2091064453125,2.966824531555176,291.6204528808594,14.221725463867188,99.03227233886719,8.545363426208496,110.59970092773438,10.447763442993164,156.90306091308594,7.068881511688232,110.8588638305664,8.80468463897705,81.3050308227539,1.4087903499603271,63.436073303222656,5.408779621124268,51.80084228515625,2.7515854835510254,58.16396713256836,5.247326374053955,55.49754333496094,1.6427810192108154,87.42790985107422,0.5076164603233337,70.1200180053711,1.141183614730835,76.8852767944336,-1.5598167181015015,68.91830444335938,reggae
0.421097,0.098869,0.179309,0.009928,2567.672045,980612.293248,2630.235731,216999.813052,5315.526191,3136960.192,0.099439,0.005637,-0.008463,0.003752,-0.001234,0.007622,99.384014,-115.72032165527344,6236.12841796875,67.04470825195312,967.3506469726562,1.9207350015640259,879.2734375,29.12337875366211,318.1884765625,4.00742769241333,256.0293273925781,12.044657707214355,258.5005798339844,13.98845100402832,265.97344970703125,14.918452262878418,130.56906127929688,2.2994470596313477,113.69117736816406,17.055818557739258,167.28941345214844,7.568181037902832,125.5701904296875,4.992762088775635,54.78736877441406,8.547550201416016,61.29596710205078,8.288142204284668,55.95866394042969,7.898526668548584,71.8974609375,5.85014533996582,63.75934982299805,3.111436367034912,45.10831832885742,0.054986391216516495,43.01936340332031,-1.545289158821106,72.00604248046875,-1.2790091037750244,76.80313110351562,reggae
0.381476,0.090199,0.120021,0.001739,3881.383874,486289.551886,3361.847858,57516.037735,8250.366778,751893.222615,0.189316,0.007242,-0.037272,0.009399,2e-06,0.005359,107.666016,-75.23249816894531,2530.649658203125,44.853004455566406,502.14013671875,10.078606605529785,321.84906005859375,1.1481961011886597,324.5267028808594,1.1562961339950562,186.1221923828125,-3.140685558319092,205.37533569335938,0.13975980877876282,170.92465209960938,0.07932738214731216,109.05570220947266,-3.4337422847747803,106.935791015625,0.11067809164524078,98.51666259765625,-1.9280569553375244,82.30423736572266,-2.3146519660949707,76.49529266357422,-0.07721776515245438,71.6626968383789,-3.4861435890197754,66.46934509277344,-0.37647756934165955,80.48748016357422,-2.729149103164673,80.5681381225586,2.508737564086914,109.47753143310547,-0.9931395053863525,92.51905059814453,3.6319658756256104,95.53954315185547,-2.596057176589966,122.2591552734375,reggae
